Sindaci e Vicesindaci - elenco completo Italia
aggiornato al 6/4/2020
codice_regione;codice_provincia;codice_comune;denominazione_comune;sigla_provincia;popolazione_censita;titolo_accademico;cognome;nome;sesso;data_nascita;luogo_nascita;descrizione_carica;data_elezione;data_entrata_in_carica;partito;titolo_studio;professione
20;073;0600;ROMANA;SS;578;;CATTE;LUCIA;F;16/06/1956;OLIENA (NU);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: UNITI PER IL CAMBIAMENTO;LAUREA;IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
20;073;0602;SANT'ANTONIO DI GALLURA;SS;1619;DOTT;VITI;CARLO DUILIO;M;18/11/1985;SASSARI (SS);Sindaco;31/05/2015;01/06/2015;;LAUREA;IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
20;073;0603;SANTA MARIA COGHINAS;SS;1430;;CARBINI;PIETRO;M;01/01/1960;SEDINI (SS);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: I GIOVANI E L'ESPERIENZA;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
20;073;0610;SANTA TERESA GALLURA;SS;5018;;PISCIOTTU;STEFANO ILARIO;M;25/03/1965;SANTA TERESA GALLURA (SS);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: LUNGONI ADESSO;LICENZA MEDIA SUPERIORE;
20;073;0615;SAN TEODORO;SS;4540;;MANNIRONI;DOMENICO ALBERTO;M;25/02/1951;NUORO (NU);Sindaco;31/05/2015;11/06/2015;LISTA CIVICA: INSIEME;LAUREA;MEDICI CHIRURGHI GENERICI
20;073;0620;SASSARI;SS;123782;;CAMPUS;GIAN VITTORIO;M;03/09/1952;SASSARI (SS);Sindaco;16/06/2019;02/07/2019;LISTA CIVICA: SASSARI PROGETTO COMUNE | LISTA CIVICA: NOI PER SASSARI | LISTA CIVICA: PRIMA SASSARI | LISTA CIVICA: SASSARI CIVICA | LISTA CIVICA: SASSARI È PROGETTO CIVICO;LAUREA;Pensionati e persone ritirate dal lavoro
20;073;0630;SEDINI;SS;1378;;CARTA;SALVATORE;M;21/01/1965;PORTO TORRES (SS);Sindaco;10/06/2018;11/06/2018;LISTA CIVICA: PER SEDINI;LICENZA MEDIA SUPERIORE;IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
20;073;0640;SEMESTENE;SS;171;RAG;BUDA;ANTONELLA;F;31/12/1963;SASSARI (SS);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: PER SEMESTENE;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI
20;073;0650;SENNORI;SS;7375;;SASSU;NICOLA;M;14/08/1982;SASSARI (SS);Sindaco;05/06/2016;07/06/2016;LISTA CIVICA: LAVORIAMO INSIEME;LICENZA MEDIA SUPERIORE;IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE
20;073;0660;SILIGO;SS;912;;SASSU;MARIO;M;20/09/1968;SASSARI (SS);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: PER SILIGO;LICENZA MEDIA SUPERIORE;DIRIGENTI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI
20;073;0670;SORSO;SS;14300;;DEMELAS;FABRIZIO;M;27/02/1977;SASSARI (SS);Sindaco;16/06/2019;18/06/2019;LISTA CIVICA: SCELGO SORSO;LAUREA;PROFESSORI DI SCUOLA MEDIA E ASSIMILATI
20;073;0671;TELTI;SS;2222;;PINDUCCIU;GIAN FRANCO;M;21/06/1951;CALANGIANUS (SS);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: PROGETTO TELTI;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;GEOMETRI E PERITI EDILI
20;073;0672;STINTINO;SS;1501;;DIANA;ANTONIO;M;06/07/1964;SASSARI (SS);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: STINTINOFUTURATRE;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;OPERAI METALLURGICI NON ALTROVE CLASSIFICATI
20;073;0681;TERGU;SS;614;;SATTA;GIAN FRANCO;M;10/12/1972;NULVI (SS);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: ALLEANZA DEMOCRATICA PER TERGU;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PROFESSIONI NON ALTROVE CLASSIFICABILI
20;073;0690;THIESI;SS;3005;;SOLETTA;GIANFRANCO;M;19/12/1973;SASSARI (SS);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: OBIETTIVO COMUNE 2015;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
20;073;0700;TISSI;SS;2289;RAG;BUDRONI;GIOVANNI MARIA;M;25/08/1976;SASSARI (SS);Sindaco;11/06/2017;11/06/2017;LISTA CIVICA: TISSI CAMBIA;LICENZA MEDIA SUPERIORE;Tecnici e addetti ad attività finanziarie ed assicurative (agenti assicurativi, periti, valutatori di rischio, liquidatori, agenti di borsa e cambio, tecnici dell'intermediazione titoli, addetti a sportelli bancari e assicurativi, addetti ad agenzie di pe
20;073;0710;TORRALBA;SS;998;;DORE;VINCENZO;M;21/10/1960;TORRALBA (SS);Sindaco;11/06/2017;23/06/2017;LISTA CIVICA: INSIEME PER TORRALBA;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;FALEGNAMI E MOBILIERI IN LEGNO E FORMICA
20;073;0711;TRINITA' D'AGULTU E VIGNOLA;SS;2155;;CARTA;GIAMPIERO;M;18/08/1977;SASSARI (SS);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: ALLEANZA DEMOCRATICA;LICENZA MEDIA SUPERIORE;IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
20;073;0720;TULA;SS;1598;;SATTA;GESUINO;M;13/07/1956;TULA (SS);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: DIES NOAS;LAUREA;VETERINARI
20;073;0730;URI;SS;3016;;CIRRONI;LUCIA;F;13/12/1977;SASSARI (SS);Sindaco;05/06/2016;05/06/2016;;LAUREA;SPECIALISTI IN SCIENZE GIURIDICHE
20;073;0740;USINI;SS;4321;;BRUNDU;ANTONIO;M;18/07/1982;SASSARI (SS);Sindaco;31/05/2015;01/06/2015;;LAUREA;CONDIZIONI NON PROFESSIONALI
20;073;0742;VIDDALBA;SS;1694;;ARA;VITTORIO;M;21/05/1969;AGGIUS (SS);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: PER VIDDALBA;LICENZA MEDIA INFERIORE;Imprenditori, gestori e responsabili di piccole imprese
20;073;0750;VILLANOVA MONTELEONE;SS;2375;DOTT;MELONI;QUIRICO;M;22/01/1968;ALGHERO (SS);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: IDEA FUTURO;LAUREA;DIRETTORI GENERALI E CATEGORIE SIMILARI DELLA PUBBLICA AMMINISTRAZIONE
20;095;0010;ABBASANTA;OR;2828;;SANNA;STEFANO;M;27/07/1970;ABBASANTA (OR);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: COMUNITA' E PROGRESSO;LAUREA;FISICI, ASTRONOMI E GEOLOGI
20;095;0020;AIDOMAGGIORE;OR;472;;SALARIS;MARIANO;M;25/09/1955;AIDOMAGGIORE (OR);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: TUTTI UNITI PER AIDOMAGGIORE;LAUREA;ALTRI INGEGNERI
20;095;0030;ALBAGIARA;OR;277;;MARROCU;MARCO;M;19/06/1977;PAESI BASSI;Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: INSIEME POSSIAMO;LAUREA;Professori di scuola secondaria superiore e inferiore
20;095;0040;ALES;OR;1515;;MEREU;FRANCESCO;M;14/04/1962;MORGONGIORI (OR);Sindaco;10/06/2018;11/06/2018;LISTA CIVICA: DEMOCRAZIA E PARTECIPAZIONE;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI
20;095;0050;ALLAI;OR;370;;PILI;ANTONIO;M;30/07/1965;ALLAI (OR);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: SEMPRE UNITI CON ALLAI;LICENZA MEDIA SUPERIORE;LAVORATORI FORESTALI E BOSCHIVI
20;095;0060;ARBOREA;OR;4048;DOTT;PINTUS;MANUELA;F;31/05/1975;ARBOREA (OR);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: SI' PER ARBOREA;SPECIALIZZAZIONE POST LAUREA / DOTTORATO DI RICERCA;SPECIALISTI E TECNICI NELLE SCIENZE MATEMATICHE, FISICHE E NATURALI
20;095;0070;ARDAULI;OR;946;;IBBA;MASSIMO;M;04/09/1975;SVIZZERA;Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: PER ARDAULI;LAUREA;IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI
20;095;0080;ASSOLO;OR;434;;MINNEI;GIUSEPPE;M;22/10/1964;ASSOLO (OR);Sindaco;31/05/2015;31/05/2015;LISTA CIVICA: PER ASSOLO;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;FABBRIFERRAI E FUCINATORI
20;095;0090;ASUNI;OR;357;;PETZA;GIONATA;M;11/12/1984;ORISTANO (OR);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: ASUNI;LICENZA MEDIA SUPERIORE;Studenti
20;095;0100;BARADILI;OR;90;;ZEDDA;LINO;M;18/03/1958;BARESSA (OR);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: BARADILI SVILUPPO SOSTENIBILE;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;ASSISTENTI, TECNICI SANITARI E ASSIMILATI
20;095;0110;BARATILI SAN PIETRO;OR;1329;;PIPPIA;ALBERTO;M;24/08/1957;BARATILI SAN PIETRO (OR);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: PROGETTO COMUNE;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;RAPPRESENTANTI DI COMMERCIO, VIAGGIATORI, MEDIATORI E ASSIMILATI
20;095;0120;BARESSA;OR;723;;CORONA;PIERGIORGIO;M;17/10/1967;BARESSA (OR);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: UNITI PER BARESSA;LAUREA;AVVOCATI E PROCURATORI LEGALI
20;095;0130;BAULADU;OR;703;;CORRIGA;DAVIDE;M;29/08/1985;ORISTANO (OR);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: BAULADU SÈBERAT;LAUREA;IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE
20;095;0140;BIDONI';OR;147;DOTT;SEDDA;ILARIA;F;17/08/1982;GHILARZA (OR);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: CONTINUIAMO INSIEME;LAUREA  BREVE;ESERCENTI O ADDETTI AD ATTIVITA' COMMERCIALI O A SERVIZI ALLE PERSONE
20;095;0150;BONARCADO;OR;1627;;PINNA;FRANCESCO;M;10/11/1960;BONARCADO (OR);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: COMUNIDADE;LICENZA MEDIA SUPERIORE;
20;095;0160;BORONEDDU;OR;165;DOTT;MISCALI;FABRIZIO;M;03/02/1967;ARDAULI (OR);Sindaco;10/06/2018;10/06/2018;LISTA CIVICA: INSIEME PER CRESCERE;LAUREA;AGRONOMI, PERITI AGRARI, FORESTALI, ZOOTECNICI, E ASSIMILATI
20;095;0166;BOSA;OR;8026;;CASULA;PIERO FRANCO;M;11/09/1961;BOSA (NU);Sindaco;16/06/2019;17/06/2019;;LICENZA MEDIA SUPERIORE;IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
20;095;0170;BUSACHI;OR;1379;;ORRU';GIOVANNI;M;21/02/1953;BUSACHI (OR);Sindaco;31/05/2015;31/05/2015;LISTA CIVICA: PER IL BENE DI TUTTI;LICENZA MEDIA SUPERIORE;CONDIZIONI NON PROFESSIONALI
20;095;0180;CABRAS;OR;9032;;ABIS;ANDREA;M;31/05/1972;CABRAS (OR);Sindaco;10/06/2018;11/06/2018;LISTA CIVICA: PROGETTO COMUNE;LAUREA;INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE
20;095;0190;CUGLIERI;OR;2811;;PANICHI;GIOVANNI;M;12/05/1949;LAJATICO (PI);Sindaco;05/06/2016;06/06/2016;;;
20;095;0191;CURCURIS;OR;314;;PILLONI;MASSIMO;M;29/05/1959;ALES (OR);Sindaco;31/05/2015;31/05/2015;;;
20;095;0196;FLUSSIO;OR;454;;TODARO;COSTANTINO;M;23/07/1960;GIBA (CA);Sindaco;31/05/2015;31/05/2015;LISTA CIVICA: PROGETTO FUTURO;LAUREA;SPECIALISTI E TECNICI NELLE SCIENZE DELLA VITA
20;095;0200;FORDONGIANUS;OR;939;;PISCHEDDA;SERAFINO;M;14/06/1978;ORISTANO (OR);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: PASSATO PRESENTE E FUTURO;LAUREA;LAVORATORI FORESTALI E BOSCHIVI
20;095;0210;GHILARZA;OR;4615;;DEFRASSU;ALESSANDRO MARCO;M;24/07/1970;ORISTANO (OR);Sindaco;31/05/2015;01/06/2015;;LAUREA;Specialisti in scienze e attività gestionali, commerciali e bancarie (organizzazione e controllo del lavoro nelle pubbliche amministrazioni e nelle imprese private, contabilità e finanza, rapporti con il mercato, pubbliche relazioni, ecc.)
20;095;0220;GONNOSCODINA;OR;505;GEOM;SITZIA;PIERPAOLO;M;25/06/1963;GONNOSCODINA (OR);Sindaco;05/06/2016;13/06/2016;LISTA CIVICA: INSIEME PER....IL FUTURO;LICENZA MEDIA SUPERIORE;IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
20;095;0230;GONNOSNO';OR;800;AVV;STERI;MAURO;M;15/09/1977;SAN GAVINO MONREALE (CA);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: UN PAESE PER TUTTI;LAUREA;Procuratori legali e avvocati ed esperti legali in imprese o enti pubblici
20;095;0240;GONNOSTRAMATZA;OR;943;;MANDIS;ALESSIO;M;21/06/1985;CAGLIARI (CA);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: IL PAESE CHE C'E';LAUREA  BREVE;Studenti
20;095;0246;LACONI;OR;2008;;ZACCHEDDU;ANNA PAOLA;F;26/07/1968;CAGLIARI (CA);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: GIOVINE LACONI;LAUREA;SPECIALISTI E TECNICI IN SCIENZE E ATTIVITA' GESTIONALI, COMMERCIALI E BANCARIE
20;095;0247;MAGOMADAS;OR;589;DOTT;CAULI;EMANUELE;M;01/01/1973;ORISTANO (OR);Sindaco;16/06/2019;17/06/2019;LISTA CIVICA: CAMBIAMO PASSO;LAUREA;Dottori agronomi e forestali
20;095;0250;MARRUBIU;OR;4921;;SANTUCCIU;ANDREA;M;29/07/1977;MARRUBIU (OR);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: MARRUBIU SOLIDALE;LAUREA;SPECIALISTI IN DISCIPLINE LINGUISTICHE, LETTERARIE E DOCUMENTALI
20;095;0260;MASULLAS;OR;1129;;SIUNI;MANSUETO;M;01/06/1954;MASULLAS (OR);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: PRIMAVERA MASULLESE;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
20;095;0270;MILIS;OR;1591;PROF;VACCA;SERGIO;M;02/09/1946;CAGLIARI (CA);Sindaco;11/06/2017;12/06/2017;;LAUREA;
20;095;0276;MODOLO;OR;165;;KAMEL HASSAN;OMAR ALY;M;24/08/1979;ORISTANO (OR);Sindaco;10/06/2018;10/06/2018;LISTA CIVICA: DEMOCRAZIA E TRASPARENZA;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;SCOLARI E STUDENTI
20;095;0280;MOGORELLA;OR;463;;CARCANGIU;LORENZO;M;22/02/1975;ORISTANO (OR);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: SU ENTU NOU;LAUREA;CONDIZIONI NON PROFESSIONALI
20;095;0290;MOGORO;OR;4354;;BROCCIA;SANDRO;M;09/03/1956;MOGORO (OR);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: MOGORO CHE CAMBIA;LICENZA MEDIA SUPERIORE;IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE
20;095;0296;MONTRESTA;OR;535;;ZEDDA;ANTONIO;M;26/07/1958;MONTRESTA (NU);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: S'OLIA;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
20;095;0300;MORGONGIORI;OR;777;;IBBA;RENZO;M;18/10/1947;MORGONGIORI (OR);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: INSIEME PER MORGONGIORI;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
20;095;0310;NARBOLIA;OR;1801;;VARGIU;GIAN GIUSEPPE;M;19/12/1966;NARBOLIA (OR);Sindaco;10/06/2018;11/06/2018;LISTA CIVICA: INSIEME PER RIPARTIRE;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;Lavoratori forestali
20;095;0320;NEONELI;OR;713;;CAU;SALVATORE;M;07/02/1971;ORISTANO (OR);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: PROSPETTIVA NEONELI;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;GEOMETRI E PERITI EDILI
20;095;0330;NORBELLO;OR;1178;;MANCA;MATTEO;M;15/06/1980;ORISTANO (OR);Sindaco;31/05/2015;31/05/2015;LISTA CIVICA: VIVERE NORBELLO;LAUREA;SPECIALISTI IN SCIENZE GIURIDICHE
20;095;0340;NUGHEDU SANTA VITTORIA;OR;508;;MURA;FRANCESCO;M;20/09/1983;GHILARZA (OR);Sindaco;10/06/2018;10/06/2018;LISTA CIVICA: NUGHEDU FUTURA;LICENZA MEDIA SUPERIORE;INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE
20;095;0350;NURACHI;OR;1790;;PONTI;RENZO;M;16/08/1969;NURACHI (OR);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: SCELGO NURACHI;LICENZA MEDIA SUPERIORE;IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
20;095;0360;NURECI;OR;348;;CONCAS;SANDRINO;M;25/11/1967;NURECI (OR);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: IMPEGNO CIVICO PER NURECI;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;CARABINIERI, AGENTI DI POLIZIA, GUARDIE DI FINANZA, VIGILI DEL FUOCO E ASSIMILATI
20;095;0370;OLLASTRA;OR;1255;;CIANCIOTTO;GIOVANNINO ANGELO;M;06/04/1953;OLLASTRA SIMAXIS (CA);Sindaco;05/06/2016;06/06/2016;;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;TAGLIATORI, LEVIGATORI, MODELLATORI DI PIETRE E ASSIMILATI
20;095;0380;ORISTANO;OR;31155;;LUTZU;ANDREA;M;18/12/1962;ORISTANO (OR);Sindaco;11/06/2017;26/06/2017;LISTA CIVICA: UN'ALTRA ORISTANO | FORZA ITALIA | FORTZA PARIS | FRATELLI D'ITALIA - ALLEANZA NAZIONALE | RIFORMATORI SARDI - LIBERAL DEMOCRATICI;LAUREA;INGEGNERI EDILI
20;095;0390;PALMAS ARBOREA;OR;1482;GEOM;PISU MASSA;ANDREA;M;10/11/1975;PALMAS ARBOREA (OR);Sindaco;31/05/2015;01/06/2015;;LICENZA MEDIA SUPERIORE;CONDIZIONI NON PROFESSIONALI
20;095;0400;PAU;OR;300;;SERRA;FRANCESCHINO;M;20/08/1968;PAU (OR);Sindaco;31/05/2015;31/05/2015;LISTA CIVICA: INSIEME IN DEMOCRAZIA;LAUREA;ALTRI INGEGNERI
20;095;0410;PAULILATINO;OR;2347;;GALLUS;DOMENICO;M;28/12/1963;PAULILATINO (OR);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: PROGRESSO LAVORO LIBERTA';LAUREA;MEDICI CHIRURGHI SPECIALISTI
20;095;0420;POMPU;OR;278;;ATZEI;MORENO;M;20/05/1977;SAN GAVINO MONREALE (CA);Sindaco;10/06/2018;10/06/2018;LISTA CIVICA: NEW POMPU U.G.P.;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;SCOLARI E STUDENTI
20;095;0430;RIOLA SARDO;OR;2146;;SABA;MAURO SALVATORE;M;13/07/1959;RIOLA SARDO (CA);Sindaco;10/06/2018;11/06/2018;LISTA CIVICA: IDEE & IMPEGNO IN COMUNE;LICENZA MEDIA SUPERIORE;IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE
20;095;0440;RUINAS;OR;728;INS;TATTI;ESTER;F;20/02/1976;ORISTANO (OR);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: RUINAS PUNTO ZERO;LAUREA;SPECIALISTI DELLA FORMAZIONE E DELLA RICERCA E ADDETTI A SERVIZI SCOLASTICI
20;095;0446;SAGAMA;OR;193;;CUCCUI;GIOVANNIANTONIO;M;01/04/1974;BOSA (NU);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: UNITI PER SAGAMA;LAUREA;INSEGNANTI NON ALTROVE CLASSIFICATI
20;095;0450;SAMUGHEO;OR;3183;;DEMELAS;ANTONELLO;M;03/11/1969;SAMUGHEO (OR);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: SAMUGHEO PER CAMBIARE;LAUREA;ALTRI INGEGNERI
20;095;0460;SAN NICOLO' D'ARCIDANO;OR;2811;;CERA;EMANUELE;M;02/09/1968;CAGLIARI (CA);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: PER CONTINUARE @ FAR CRESCERE;LICENZA MEDIA SUPERIORE;Impiegati di amministrazioni, organi ed enti pubblici con qualifiche non direttive
20;095;0470;SANTA GIUSTA;OR;4811;;FIGUS;ANTONELLO;M;15/02/1958;SANTA GIUSTA (OR);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: SANTA GIUSTA VIVA;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;CAPISTAZIONE E ASSIMILATI
20;095;0490;SANTU LUSSURGIU;OR;2440;;LOI;DIEGO;M;12/09/1976;CAGLIARI (CA);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: ENTU NOU;LAUREA;
20;095;0500;SAN VERO MILIS;OR;2526;;TEDESCHI;LUIGI;M;24/11/1957;BARI (BA);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: IMPARI PODEUS;;SPECIALISTI E TECNICI NELLE SCIENZE DELLA SALUTE E ADDETTI A SERVIZI SANITARI
20;095;0510;SCANO DI MONTIFERRO;OR;1580;;FLORE;ANTONIO;M;07/12/1982;ORISTANO (OR);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: ISCANESOS;LAUREA;SPECIALISTI IN DISCIPLINE LINGUISTICHE, LETTERARIE E DOCUMENTALI
20;095;0520;SEDILO;OR;2216;;PES;SALVATORE;M;24/12/1972;SEDILO (OR);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: VIVERE SEDILO;LAUREA;Dottori agronomi e forestali
20;095;0530;SENEGHE;OR;1847;;OGGIANU;GIANNI;M;13/09/1965;SENEGHE (OR);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: PROGETTO SENEGHE;LAUREA;DIRIGENTI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI
20;095;0540;SENIS;OR;479;;MASSA;MARIA SERENA;F;03/09/1974;CAGLIARI (CA);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: SENIS INSIEME;LAUREA;CONDIZIONI NON PROFESSIONALI
20;095;0550;SENNARIOLO;OR;183;;LEDDA;GIANBATTISTA;M;26/01/1976;SASSARI (SS);Sindaco;31/05/2015;31/05/2015;LISTA CIVICA: DE SINARIOLO PO SINNARIOLO;LAUREA;Procuratori legali e avvocati ed esperti legali in imprese o enti pubblici
20;095;0570;SIAMANNA;OR;824;;MELAS;FRANCO VELLIO;M;01/12/1957;SIAPICCIA (OR);Sindaco;11/06/2017;21/06/2017;LISTA CIVICA: CONTINUITA' E INNOVAZIONE;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
20;095;0571;SIAPICCIA;OR;370;;DEIDDA;RAIMONDO;M;22/05/1972;ORISTANO (OR);Sindaco;31/05/2015;31/05/2015;LISTA CIVICA: UNIUS PRO SIAPICCIA;LAUREA;Ingegneri (meccanici, metallurgico-minerari, elettrotecnici, elettronici e in telecomunicazioni, chimici, civili, ecc.)
20;095;0580;SIMALA;OR;357;;SCANO;GIORGIO;M;24/08/1974;SAN GAVINO MONREALE (CA);Sindaco;10/06/2018;11/06/2018;LISTA CIVICA: INSIEME PER CRESCERE;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;GEOMETRI E PERITI EDILI
20;095;0590;SIMAXIS;OR;2309;;OBINU;GIACOMO;M;09/03/1970;SIMAXIS (CA);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: UNITI;LAUREA;ALTRI INGEGNERI
20;095;0600;SINI;OR;515;;ATZORI;BIAGINO;M;03/02/1960;SINI (OR);Sindaco;16/06/2019;17/06/2019;LISTA CIVICA: UNITI PER SINI;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;Agricoltori e operai agricoli
